,Fruit,Year,Month,Sales
6527,PHX-Temp,2012,Oct,296.99855649881914
6528,PHX-Temp,2012,Nov,290.22213189448445
6529,PHX-Temp,2012,Dec,283.8858551255226
6517,PHX-Pres,2017,Jan,1017.3660377358491
6518,PHX-Pres,2017,Feb,1004.6399132321042
6519,PHX-Pres,2017,Mar,1015.9203664552501
6520,PHX-Pres,2017,Apr,1011.8692476260044
6521,PHX-Pres,2017,May,1010.4801470588235
6522,PHX-Pres,2017,Jun,1008.9240596167494
6523,PHX-Pres,2017,Jul,1012.5892063492064
6524,PHX-Pres,2017,Aug,1012.015406162465
6525,PHX-Pres,2017,Sep,1010.8595360824743
6526,PHX-Pres,2017,Oct,1013.2313019390582
6505,PHX-Pres,2016,Jan,1019.0309364548496
6506,PHX-Pres,2016,Feb,1018.8032786885246
6507,PHX-Pres,2016,Mar,1014.5528957528958
6508,PHX-Pres,2016,Apr,1013.0847766636281
6509,PHX-Pres,2016,May,1011.0858208955224
6510,PHX-Pres,2016,Jun,1010.7991347342398
6511,PHX-Pres,2016,Jul,1001.0966666666667
6512,PHX-Pres,2016,Aug,1010.3615477629988
6513,PHX-Pres,2016,Sep,1012.849533954727
6514,PHX-Pres,2016,Oct,976.9363867684478
6515,PHX-Pres,2016,Nov,1016.3622807017543
6516,PHX-Pres,2016,Dec,1018.084
6493,PHX-Pres,2015,Jan,1033.8625407166123
6494,PHX-Pres,2015,Feb,1030.1414885777451
6495,PHX-Pres,2015,Mar,1029.0031928480205
6496,PHX-Pres,2015,Apr,1024.5625
6497,PHX-Pres,2015,May,1024.2535657686212
6498,PHX-Pres,2015,Jun,1015.7043040804919
6499,PHX-Pres,2015,Jul,1011.992494226328
6500,PHX-Pres,2015,Aug,1011.1757614213197
6501,PHX-Pres,2015,Sep,1011.422193877551
6502,PHX-Pres,2015,Oct,1014.1750255885363
6503,PHX-Pres,2015,Nov,1016.4148706896551
6504,PHX-Pres,2015,Dec,1017.4217105263158
6481,PHX-Pres,2014,Jan,1016.1436781609195
6482,PHX-Pres,2014,Feb,1016.2666666666667
6483,PHX-Pres,2014,Mar,1015.552729528536
6484,PHX-Pres,2014,Apr,1014.2634521313767
6485,PHX-Pres,2014,May,1010.6499674690956
6486,PHX-Pres,2014,Jun,1010.2816523605151
6487,PHX-Pres,2014,Jul,998.8785714285714
6488,PHX-Pres,2014,Aug,1022.9374592833876
6489,PHX-Pres,2014,Sep,1022.9745042492918
6490,PHX-Pres,2014,Oct,1025.6001788908766
6491,PHX-Pres,2014,Nov,1031.2822510822512
6492,PHX-Pres,2014,Dec,1031.5533826638477
6469,PHX-Pres,2013,Jan,1018.1128342245989
6470,PHX-Pres,2013,Feb,1015.1283783783783
6471,PHX-Pres,2013,Mar,1014.6044776119403
6472,PHX-Pres,2013,Apr,1010.2769174041298
6473,PHX-Pres,2013,May,1009.4932624113475
6474,PHX-Pres,2013,Jun,1008.595869297164
6475,PHX-Pres,2013,Jul,999.8086956521739
6476,PHX-Pres,2013,Aug,997.7851511169514
6477,PHX-Pres,2013,Sep,1000.7467426710098
6478,PHX-Pres,2013,Oct,1009.2676616915423
6479,PHX-Pres,2013,Nov,1005.9568788501027
6480,PHX-Pres,2013,Dec,1011.6015367727772
6466,PHX-Pres,2012,Oct,1008.7661179698217
6467,PHX-Pres,2012,Nov,1013.6532374100719
6468,PHX-Pres,2012,Dec,1016.2845188284518
6456,PHX-Hum,2017,Jan,77.53283018867924
6457,PHX-Hum,2017,Feb,67.33297180043384
6458,PHX-Hum,2017,Mar,43.09866102889359
6459,PHX-Hum,2017,Apr,24.911249086924762
6460,PHX-Hum,2017,May,23.988970588235293
6461,PHX-Hum,2017,Jun,16.77679205110007
6462,PHX-Hum,2017,Jul,42.88952380952381
6463,PHX-Hum,2017,Aug,36.97198879551821
6464,PHX-Hum,2017,Sep,32.84278350515464
6465,PHX-Hum,2017,Oct,33.15650969529086
6444,PHX-Hum,2016,Jan,65.13127090301003
6445,PHX-Hum,2016,Feb,36.16015132408575
6446,PHX-Hum,2016,Mar,28.995366795366795
6447,PHX-Hum,2016,Apr,31.355515041020965
6448,PHX-Hum,2016,May,29.39738805970149
6449,PHX-Hum,2016,Jun,21.62948084054388
6450,PHX-Hum,2016,Jul,25.669722222222223
6451,PHX-Hum,2016,Aug,42.71342200725514
6452,PHX-Hum,2016,Sep,40.76564580559254
6453,PHX-Hum,2016,Oct,38.29092451229856
6454,PHX-Hum,2016,Nov,43.954385964912284
6455,PHX-Hum,2016,Dec,60.498
6432,PHX-Hum,2015,Jan,63.732247557003255
6433,PHX-Hum,2015,Feb,60.79513633014002
6434,PHX-Hum,2015,Mar,45.46360153256705
6435,PHX-Hum,2015,Apr,34.284330985915496
6436,PHX-Hum,2015,May,41.32805071315372
6437,PHX-Hum,2015,Jun,29.36277249860257
6438,PHX-Hum,2015,Jul,31.887413394919168
6439,PHX-Hum,2015,Aug,34.16687817258883
6440,PHX-Hum,2015,Sep,43.110969387755105
6441,PHX-Hum,2015,Oct,52.96417604912999
6442,PHX-Hum,2015,Nov,47.932112068965516
6443,PHX-Hum,2015,Dec,49.69868421052632
6420,PHX-Hum,2014,Jan,34.34802043422733
6421,PHX-Hum,2014,Feb,38.91111111111111
6422,PHX-Hum,2014,Mar,35.67524813895782
6423,PHX-Hum,2014,Apr,22.864779874213838
6424,PHX-Hum,2014,May,21.17469095640859
6425,PHX-Hum,2014,Jun,20.65557939914163
6426,PHX-Hum,2014,Jul,32.47551020408163
6427,PHX-Hum,2014,Aug,56.04169381107492
6428,PHX-Hum,2014,Sep,59.60339943342776
6429,PHX-Hum,2014,Oct,48.81395348837209
6430,PHX-Hum,2014,Nov,44.917748917748916
6431,PHX-Hum,2014,Dec,64.93340380549682
6408,PHX-Hum,2013,Jan,48.475935828877006
6409,PHX-Hum,2013,Feb,46.65878378378378
6410,PHX-Hum,2013,Mar,38.504975124378106
6411,PHX-Hum,2013,Apr,27.27654867256637
6412,PHX-Hum,2013,May,20.695390070921984
6413,PHX-Hum,2013,Jun,18.56442663378545
6414,PHX-Hum,2013,Jul,41.83641304347826
6415,PHX-Hum,2013,Aug,34.863337713534825
6416,PHX-Hum,2013,Sep,41.13680781758958
6417,PHX-Hum,2013,Oct,39.60796019900498
6418,PHX-Hum,2013,Nov,53.828542094455855
6419,PHX-Hum,2013,Dec,42.40614709110867
6405,PHX-Hum,2012,Oct,32.5960219478738
6406,PHX-Hum,2012,Nov,36.17338129496403
6407,PHX-Hum,2012,Dec,53.17520920502092
6395,PHL-WS,2017,Jan,3.438953488372093
6396,PHL-WS,2017,Feb,3.3781725888324874
6397,PHL-WS,2017,Mar,3.765277777777778
6398,PHL-WS,2017,Apr,3.2383354350567464
6399,PHL-WS,2017,May,3.094384707287933
6400,PHL-WS,2017,Jun,3.0664556962025316
6401,PHL-WS,2017,Jul,2.8637489677952104
6402,PHL-WS,2017,Aug,2.6233062330623307
6403,PHL-WS,2017,Sep,3.8063314711359406
6404,PHL-WS,2017,Oct,3.874296435272045
6383,PHL-WS,2016,Jan,2.722792607802875
6384,PHL-WS,2016,Feb,3.688135593220339
6385,PHL-WS,2016,Mar,3.4705882352941178
6386,PHL-WS,2016,Apr,3.5614617940199333
6387,PHL-WS,2016,May,3.3663793103448274
6388,PHL-WS,2016,Jun,2.4915254237288136
6389,PHL-WS,2016,Jul,3.2496263079222723
6390,PHL-WS,2016,Aug,2.035677879714577
6391,PHL-WS,2016,Sep,1.938618925831202
6392,PHL-WS,2016,Oct,2.465960665658094
6393,PHL-WS,2016,Nov,3.452020202020202
6394,PHL-WS,2016,Dec,2.8534583821805395
6371,PHL-WS,2015,Jan,2.2683741648106905
6372,PHL-WS,2015,Feb,2.4582829504232167
6373,PHL-WS,2015,Mar,2.164983164983165
6374,PHL-WS,2015,Apr,2.8567870485678704
6375,PHL-WS,2015,May,1.9458186101295643
6376,PHL-WS,2015,Jun,2.628023352793995
6377,PHL-WS,2015,Jul,2.8788522848034006
6378,PHL-WS,2015,Aug,3.051054384017758
6379,PHL-WS,2015,Sep,2.488603988603989
6380,PHL-WS,2015,Oct,3.0592216582064298
6381,PHL-WS,2015,Nov,2.525619834710744
6382,PHL-WS,2015,Dec,2.5818399044205496
6359,PHL-WS,2014,Jan,2.6416881998277346
6360,PHL-WS,2014,Feb,3.838740458015267
6361,PHL-WS,2014,Mar,5.104589114194237
6362,PHL-WS,2014,Apr,4.363753213367609
6363,PHL-WS,2014,May,2.8890041493775933
6364,PHL-WS,2014,Jun,1.985977212971078
6365,PHL-WS,2014,Jul,2.8993414863593605
6366,PHL-WS,2014,Aug,1.566251415628539
6367,PHL-WS,2014,Sep,1.7047872340425532
6368,PHL-WS,2014,Oct,2.3389662027833
6369,PHL-WS,2014,Nov,2.442257217847769
6370,PHL-WS,2014,Dec,2.222077922077922
6347,PHL-WS,2013,Jan,3.442857142857143
6348,PHL-WS,2013,Feb,4.123882503192848
6349,PHL-WS,2013,Mar,3.547212741751991
6350,PHL-WS,2013,Apr,3.3788300835654597
6351,PHL-WS,2013,May,2.894894894894895
6352,PHL-WS,2013,Jun,1.3840255591054313
6353,PHL-WS,2013,Jul,1.6625086625086625
6354,PHL-WS,2013,Aug,1.583132530120482
6355,PHL-WS,2013,Sep,1.9395509499136443
6356,PHL-WS,2013,Oct,2.2636942675159237
6357,PHL-WS,2013,Nov,2.7625458996328027
6358,PHL-WS,2013,Dec,2.267213114754098
6344,PHL-WS,2012,Oct,2.7453125
6345,PHL-WS,2012,Nov,3.654434250764526
6346,PHL-WS,2012,Dec,3.5211640211640214
6334,PHL-WD,2017,Jan,194.2718023255814
6335,PHL-WD,2017,Feb,224.62182741116752
6336,PHL-WD,2017,Mar,209.69305555555556
6337,PHL-WD,2017,Apr,167.86506935687262
6338,PHL-WD,2017,May,166.5448028673835
6339,PHL-WD,2017,Jun,196.74683544303798
6340,PHL-WD,2017,Jul,179.07431874483896
6341,PHL-WD,2017,Aug,188.1915085817525
6342,PHL-WD,2017,Sep,177.47858472998138
6343,PHL-WD,2017,Oct,182.66791744840526
6322,PHL-WD,2016,Jan,226.87679671457906
6323,PHL-WD,2016,Feb,175.85762711864407
6324,PHL-WD,2016,Mar,180.1433823529412
6325,PHL-WD,2016,Apr,197.49335548172758
6326,PHL-WD,2016,May,160.16379310344828
6327,PHL-WD,2016,Jun,194.44256120527308
6328,PHL-WD,2016,Jul,202.47683109118086
6329,PHL-WD,2016,Aug,183.1264016309888
6330,PHL-WD,2016,Sep,149.9079283887468
6331,PHL-WD,2016,Oct,182.1497730711044
6332,PHL-WD,2016,Nov,226.4520202020202
6333,PHL-WD,2016,Dec,237.02696365767878
6310,PHL-WD,2015,Jan,215.15590200445433
6311,PHL-WD,2015,Feb,215.33131801692866
6312,PHL-WD,2015,Mar,219.68686868686868
6313,PHL-WD,2015,Apr,199.0373599003736
6314,PHL-WD,2015,May,192.18021201413427
6315,PHL-WD,2015,Jun,190.66805671392828
6316,PHL-WD,2015,Jul,198.98512221041446
6317,PHL-WD,2015,Aug,201.95560488346283
6318,PHL-WD,2015,Sep,149.54415954415956
6319,PHL-WD,2015,Oct,173.64467005076142
6320,PHL-WD,2015,Nov,182.67768595041323
6321,PHL-WD,2015,Dec,180.54719235364396
6298,PHL-WD,2014,Jan,225.52282515073213
6299,PHL-WD,2014,Feb,177.57442748091603
6300,PHL-WD,2014,Mar,182.99359658484525
6301,PHL-WD,2014,Apr,159.23521850899743
6302,PHL-WD,2014,May,172.70954356846474
6303,PHL-WD,2014,Jun,178.7449605609115
6304,PHL-WD,2014,Jul,207.9360301034807
6305,PHL-WD,2014,Aug,174.30237825594563
6306,PHL-WD,2014,Sep,154.25797872340425
6307,PHL-WD,2014,Oct,163.36580516898607
6308,PHL-WD,2014,Nov,203.29265091863516
6309,PHL-WD,2014,Dec,193.93246753246754
6286,PHL-WD,2013,Jan,227.2904761904762
6287,PHL-WD,2013,Feb,197.39463601532566
6288,PHL-WD,2013,Mar,216.31285551763366
6289,PHL-WD,2013,Apr,165.65831012070566
6290,PHL-WD,2013,May,160.75475475475474
6291,PHL-WD,2013,Jun,211.13162939297123
6292,PHL-WD,2013,Jul,208.2009702009702
6293,PHL-WD,2013,Aug,201.8305220883534
6294,PHL-WD,2013,Sep,200.74784110535407
6295,PHL-WD,2013,Oct,153.8535031847134
6296,PHL-WD,2013,Nov,212.80905752753978
6297,PHL-WD,2013,Dec,227.84918032786885
6283,PHL-WD,2012,Oct,152.284375
6284,PHL-WD,2012,Nov,194.92048929663608
6285,PHL-WD,2012,Dec,172.4616402116402
6273,PHL-Temp,2017,Jan,275.0635566860455
6274,PHL-Temp,2017,Feb,279.47073705598126
6275,PHL-Temp,2017,Mar,277.6541513088132
6276,PHL-Temp,2017,Apr,287.5287710560203
6277,PHL-Temp,2017,May,290.6806332138581
6278,PHL-Temp,2017,Jun,297.26453639240606
6279,PHL-Temp,2017,Jul,299.08474972592086
6280,PHL-Temp,2017,Aug,297.27821860885246
6281,PHL-Temp,2017,Sep,294.8132990510022
6282,PHL-Temp,2017,Oct,291.98180112570356
6261,PHL-Temp,2016,Jan,272.74798113234453
6262,PHL-Temp,2016,Feb,275.3872658283342
6263,PHL-Temp,2016,Mar,282.76359182358135
6264,PHL-Temp,2016,Apr,285.12069902198067
6265,PHL-Temp,2016,May,289.38549608119837
6266,PHL-Temp,2016,Jun,296.36358018142766
6267,PHL-Temp,2016,Jul,300.4413738240931
6268,PHL-Temp,2016,Aug,300.2664322120281
6269,PHL-Temp,2016,Sep,294.7926716057046
6270,PHL-Temp,2016,Oct,288.20887106116163
6271,PHL-Temp,2016,Nov,282.98503904806813
6272,PHL-Temp,2016,Dec,275.4072033292487
6249,PHL-Temp,2015,Jan,271.03489495175546
6250,PHL-Temp,2015,Feb,267.6422291414779
6251,PHL-Temp,2015,Mar,274.64014665168753
6252,PHL-Temp,2015,Apr,285.8292445689696
6253,PHL-Temp,2015,May,295.4223780918731
6254,PHL-Temp,2015,Jun,296.75932187123453
6255,PHL-Temp,2015,Jul,298.4110508923361
6256,PHL-Temp,2015,Aug,298.30140294729415
6257,PHL-Temp,2015,Sep,296.60829635441513
6258,PHL-Temp,2015,Oct,286.0799699549072
6259,PHL-Temp,2015,Nov,284.96991990305884
6260,PHL-Temp,2015,Dec,283.3482399522486
6237,PHL-Temp,2014,Jan,269.8568289065081
6238,PHL-Temp,2014,Feb,272.3458110687025
6239,PHL-Temp,2014,Mar,275.6644092849514
6240,PHL-Temp,2014,Apr,285.0425982433617
6241,PHL-Temp,2014,May,291.945295307659
6242,PHL-Temp,2014,Jun,296.3619300774842
6243,PHL-Temp,2014,Jul,300.2791844643318
6244,PHL-Temp,2014,Aug,296.59855603476973
6245,PHL-Temp,2014,Sep,294.35030363476716
6246,PHL-Temp,2014,Oct,288.54348277006096
6247,PHL-Temp,2014,Nov,278.40308836394485
6248,PHL-Temp,2014,Dec,276.75068095238214
6225,PHL-Temp,2013,Jan,274.87646309523757
6226,PHL-Temp,2013,Feb,273.5183764367812
6227,PHL-Temp,2013,Mar,277.1980510049276
6228,PHL-Temp,2013,Apr,286.5105728876529
6229,PHL-Temp,2013,May,292.36868868868976
6230,PHL-Temp,2013,Jun,297.199106251331
6231,PHL-Temp,2013,Jul,299.82722845922865
6232,PHL-Temp,2013,Aug,295.9943559571635
6233,PHL-Temp,2013,Sep,294.1836876511263
6234,PHL-Temp,2013,Oct,287.74094131633984
6235,PHL-Temp,2013,Nov,281.6976238270088
6236,PHL-Temp,2013,Dec,277.02136762295123
6222,PHL-Temp,2012,Oct,289.18609852216855
6223,PHL-Temp,2012,Nov,279.86423547400926
6224,PHL-Temp,2012,Dec,278.5452949735461
6212,PHL-Pres,2017,Jan,1017.2209302325581
6213,PHL-Pres,2017,Feb,1015.269035532995
6214,PHL-Pres,2017,Mar,1018.3916666666667
6215,PHL-Pres,2017,Apr,1014.109709962169
6216,PHL-Pres,2017,May,1012.9940262843488
6217,PHL-Pres,2017,Jun,1013.7642405063291
6218,PHL-Pres,2017,Jul,1014.7762180016515
6219,PHL-Pres,2017,Aug,1016.8825654923216
6220,PHL-Pres,2017,Sep,1015.3612662942272
6221,PHL-Pres,2017,Oct,1020.2739212007505
6200,PHL-Pres,2016,Jan,1016.6694045174538
6201,PHL-Pres,2016,Feb,1015.2491525423728
6202,PHL-Pres,2016,Mar,1016.4044117647059
6203,PHL-Pres,2016,Apr,1014.375415282392
6204,PHL-Pres,2016,May,1015.3505747126437
6205,PHL-Pres,2016,Jun,1011.5367231638418
6206,PHL-Pres,2016,Jul,1015.1487294469357
6207,PHL-Pres,2016,Aug,1016.2232415902141
6208,PHL-Pres,2016,Sep,1018.8209718670076
6209,PHL-Pres,2016,Oct,1023.9062027231467
6210,PHL-Pres,2016,Nov,1015.9545454545455
6211,PHL-Pres,2016,Dec,1019.9531066822977
6188,PHL-Pres,2015,Jan,1034.7561247216036
6189,PHL-Pres,2015,Feb,1031.8270858524788
6190,PHL-Pres,2015,Mar,1034.5129068462402
6191,PHL-Pres,2015,Apr,1028.719800747198
6192,PHL-Pres,2015,May,1033.0270906949352
6193,PHL-Pres,2015,Jun,1025.1559633027523
6194,PHL-Pres,2015,Jul,1012.1424017003188
6195,PHL-Pres,2015,Aug,1015.0244173140954
6196,PHL-Pres,2015,Sep,1016.9415954415955
6197,PHL-Pres,2015,Oct,1021.9137055837564
6198,PHL-Pres,2015,Nov,1020.9421487603306
6199,PHL-Pres,2015,Dec,1018.1541218637993
6176,PHL-Pres,2014,Jan,1020.7260981912144
6177,PHL-Pres,2014,Feb,1016.8530534351145
6178,PHL-Pres,2014,Mar,1017.204909284952
6179,PHL-Pres,2014,Apr,1018.8766066838047
6180,PHL-Pres,2014,May,1017.5995850622406
6181,PHL-Pres,2014,Jun,1020.9272567922875
6182,PHL-Pres,2014,Jul,1014.7798682972718
6183,PHL-Pres,2014,Aug,1026.5447338618346
6184,PHL-Pres,2014,Sep,1031.7965425531916
6185,PHL-Pres,2014,Oct,1028.5606361829025
6186,PHL-Pres,2014,Nov,1029.6706036745406
6187,PHL-Pres,2014,Dec,1034.1714285714286
6164,PHL-Pres,2013,Jan,1023.6678571428571
6165,PHL-Pres,2013,Feb,1019.6206896551724
6166,PHL-Pres,2013,Mar,1015.8031854379977
6167,PHL-Pres,2013,Apr,1020.581244196843
6168,PHL-Pres,2013,May,1018.5635635635635
6169,PHL-Pres,2013,Jun,1012.882428115016
6170,PHL-Pres,2013,Jul,1013.8225918225918
6171,PHL-Pres,2013,Aug,1016.5558232931727
6172,PHL-Pres,2013,Sep,1017.9188255613126
6173,PHL-Pres,2013,Oct,1021.8891719745222
6174,PHL-Pres,2013,Nov,1022.547123623011
6175,PHL-Pres,2013,Dec,1019.1581967213115
6161,PHL-Pres,2012,Oct,1017.525
6162,PHL-Pres,2012,Nov,1020.5229357798165
6163,PHL-Pres,2012,Dec,1016.6322751322751
6151,PHL-Hum,2017,Jan,74.30813953488372
6152,PHL-Hum,2017,Feb,62.941624365482234
6153,PHL-Hum,2017,Mar,64.62777777777778
6154,PHL-Hum,2017,Apr,67.88398486759142
6155,PHL-Hum,2017,May,71.45400238948626
6156,PHL-Hum,2017,Jun,67.0007911392405
6157,PHL-Hum,2017,Jul,68.66391412056151
6158,PHL-Hum,2017,Aug,69.72448057813911
6159,PHL-Hum,2017,Sep,64.16387337057728
6160,PHL-Hum,2017,Oct,68.93058161350844
6139,PHL-Hum,2016,Jan,64.19096509240246
6140,PHL-Hum,2016,Feb,69.91694915254237
6141,PHL-Hum,2016,Mar,61.77757352941177
6142,PHL-Hum,2016,Apr,61.76079734219269
6143,PHL-Hum,2016,May,64.23132183908046
6144,PHL-Hum,2016,Jun,65.39265536723164
6145,PHL-Hum,2016,Jul,64.90582959641256
6146,PHL-Hum,2016,Aug,69.22324159021407
6147,PHL-Hum,2016,Sep,73.70204603580562
6148,PHL-Hum,2016,Oct,71.82904689863842
6149,PHL-Hum,2016,Nov,68.74242424242425
6150,PHL-Hum,2016,Dec,69.23681125439624
6127,PHL-Hum,2015,Jan,74.58129175946547
6128,PHL-Hum,2015,Feb,76.07617896009674
6129,PHL-Hum,2015,Mar,77.22222222222223
6130,PHL-Hum,2015,Apr,63.86799501867995
6131,PHL-Hum,2015,May,61.35335689045937
6132,PHL-Hum,2015,Jun,70.26021684737282
6133,PHL-Hum,2015,Jul,67.3432518597237
6134,PHL-Hum,2015,Aug,61.43507214206437
6135,PHL-Hum,2015,Sep,67.45584045584046
6136,PHL-Hum,2015,Oct,68.59052453468698
6137,PHL-Hum,2015,Nov,71.6595041322314
6138,PHL-Hum,2015,Dec,80.95340501792114
6115,PHL-Hum,2014,Jan,65.95434969853575
6116,PHL-Hum,2014,Feb,63.465171755725194
6117,PHL-Hum,2014,Mar,52.43116328708645
6118,PHL-Hum,2014,Apr,55.5340616966581
6119,PHL-Hum,2014,May,70.41286307053942
6120,PHL-Hum,2014,Jun,72.61656441717791
6121,PHL-Hum,2014,Jul,61.77516462841016
6122,PHL-Hum,2014,Aug,70.42921857304643
6123,PHL-Hum,2014,Sep,70.85904255319149
6124,PHL-Hum,2014,Oct,75.0854870775348
6125,PHL-Hum,2014,Nov,74.31364829396325
6126,PHL-Hum,2014,Dec,77.33506493506493
6103,PHL-Hum,2013,Jan,62.79940476190476
6104,PHL-Hum,2013,Feb,55.86015325670498
6105,PHL-Hum,2013,Mar,55.58987485779295
6106,PHL-Hum,2013,Apr,57.38811513463324
6107,PHL-Hum,2013,May,66.53253253253253
6108,PHL-Hum,2013,Jun,65.56932907348242
6109,PHL-Hum,2013,Jul,69.26403326403326
6110,PHL-Hum,2013,Aug,76.66907630522088
6111,PHL-Hum,2013,Sep,71.34887737478411
6112,PHL-Hum,2013,Oct,76.90955414012738
6113,PHL-Hum,2013,Nov,64.2203182374541
6114,PHL-Hum,2013,Dec,69.03852459016393
6100,PHL-Hum,2012,Oct,63.7859375
6101,PHL-Hum,2012,Nov,57.4388379204893
6102,PHL-Hum,2012,Dec,68.77645502645503
6090,PDX-WS,2017,Jan,2.964630225080386
6091,PDX-WS,2017,Feb,2.713235294117647
6092,PDX-WS,2017,Mar,2.9322381930184807
6093,PDX-WS,2017,Apr,3.0606585788561524
6094,PDX-WS,2017,May,1.9969924812030075
6095,PDX-WS,2017,Jun,2.0017182130584192
6096,PDX-WS,2017,Jul,2.4272030651340994
6097,PDX-WS,2017,Aug,1.669826224328594
6098,PDX-WS,2017,Sep,1.9921104536489151
6099,PDX-WS,2017,Oct,2.5691244239631335
6078,PDX-WS,2016,Jan,2.772357723577236
6079,PDX-WS,2016,Feb,2.6752577319587627
6080,PDX-WS,2016,Mar,3.2047477744807122
6081,PDX-WS,2016,Apr,1.8661971830985915
6082,PDX-WS,2016,May,2.313775510204082
6083,PDX-WS,2016,Jun,1.5086372360844529
6084,PDX-WS,2016,Jul,1.9850746268656716
6085,PDX-WS,2016,Aug,1.182136602451839
6086,PDX-WS,2016,Sep,1.274787535410765
6087,PDX-WS,2016,Oct,1.8449781659388647
6088,PDX-WS,2016,Nov,3.201863354037267
6089,PDX-WS,2016,Dec,2.53125
6066,PDX-WS,2015,Jan,1.1093247588424437
6067,PDX-WS,2015,Feb,1.4647302904564314
6068,PDX-WS,2015,Mar,1.1907692307692308
6069,PDX-WS,2015,Apr,0.9618055555555556
6070,PDX-WS,2015,May,0.7904509283819628
6071,PDX-WS,2015,Jun,1.303370786516854
6072,PDX-WS,2015,Jul,2.4291044776119404
6073,PDX-WS,2015,Aug,2.3938730853391683
6074,PDX-WS,2015,Sep,1.9917355371900827
6075,PDX-WS,2015,Oct,1.8016194331983806
6076,PDX-WS,2015,Nov,2.299363057324841
6077,PDX-WS,2015,Dec,3.520874751491054
6054,PDX-WS,2014,Jan,1.4338235294117647
6055,PDX-WS,2014,Feb,4.343220338983051
6056,PDX-WS,2014,Mar,3.1292134831460676
6057,PDX-WS,2014,Apr,2.2567567567567566
6058,PDX-WS,2014,May,1.4195121951219511
6059,PDX-WS,2014,Jun,0.8863157894736842
6060,PDX-WS,2014,Jul,1.3275109170305677
6061,PDX-WS,2014,Aug,0.9442148760330579
6062,PDX-WS,2014,Sep,0.9444444444444444
6063,PDX-WS,2014,Oct,0.978125
6064,PDX-WS,2014,Nov,2.346875
6065,PDX-WS,2014,Dec,1.8068833652007648
6042,PDX-WS,2013,Jan,1.9885931558935361
6043,PDX-WS,2013,Feb,1.6904761904761905
6044,PDX-WS,2013,Mar,1.468503937007874
6045,PDX-WS,2013,Apr,1.5377049180327869
6046,PDX-WS,2013,May,1.488826815642458
6047,PDX-WS,2013,Jun,0.8246753246753247
6048,PDX-WS,2013,Jul,0.9575289575289575
6049,PDX-WS,2013,Aug,0.8390151515151515
6050,PDX-WS,2013,Sep,1.2924528301886793
6051,PDX-WS,2013,Oct,1.002857142857143
6052,PDX-WS,2013,Nov,1.7946768060836502
6053,PDX-WS,2013,Dec,1.312
6039,PDX-WS,2012,Oct,1.8589211618257262
6040,PDX-WS,2012,Nov,2.3225806451612905
6041,PDX-WS,2012,Dec,3.4563106796116503
6029,PDX-WD,2017,Jan,119.4871382636656
6030,PDX-WD,2017,Feb,136.96691176470588
6031,PDX-WD,2017,Mar,156.69199178644763
6032,PDX-WD,2017,Apr,168.50259965337955
6033,PDX-WD,2017,May,203.86616541353382
6034,PDX-WD,2017,Jun,217.68041237113403
6035,PDX-WD,2017,Jul,255.93486590038313
6036,PDX-WD,2017,Aug,216.21169036334913
6037,PDX-WD,2017,Sep,198.36094674556213
6038,PDX-WD,2017,Oct,178.6336405529954
6017,PDX-WD,2016,Jan,126.22764227642277
6018,PDX-WD,2016,Feb,143.51030927835052
6019,PDX-WD,2016,Mar,164.94362017804156
6020,PDX-WD,2016,Apr,193.3732394366197
6021,PDX-WD,2016,May,232.68112244897958
6022,PDX-WD,2016,Jun,222.56813819577735
6023,PDX-WD,2016,Jul,253.66231343283582
6024,PDX-WD,2016,Aug,223.24868651488617
6025,PDX-WD,2016,Sep,199.05382436260624
6026,PDX-WD,2016,Oct,162.12227074235807
6027,PDX-WD,2016,Nov,151.40993788819875
6028,PDX-WD,2016,Dec,142.4672619047619
6005,PDX-WD,2015,Jan,99.09646302250803
6006,PDX-WD,2015,Feb,126.4896265560166
6007,PDX-WD,2015,Mar,155.35076923076923
6008,PDX-WD,2015,Apr,182.82986111111111
6009,PDX-WD,2015,May,253.73740053050398
6010,PDX-WD,2015,Jun,256.92808988764045
6011,PDX-WD,2015,Jul,252.8992537313433
6012,PDX-WD,2015,Aug,227.05032822757113
6013,PDX-WD,2015,Sep,200.38429752066116
6014,PDX-WD,2015,Oct,186.86639676113361
6015,PDX-WD,2015,Nov,155.328025477707
6016,PDX-WD,2015,Dec,154.93836978131213
5993,PDX-WD,2014,Jan,245.42156862745097
5994,PDX-WD,2014,Feb,125.93432203389831
5995,PDX-WD,2014,Mar,134.41011235955057
5996,PDX-WD,2014,Apr,140.31756756756758
5997,PDX-WD,2014,May,182.1
5998,PDX-WD,2014,Jun,232.0
5999,PDX-WD,2014,Jul,219.81004366812226
6000,PDX-WD,2014,Aug,217.67355371900825
6001,PDX-WD,2014,Sep,164.3859649122807
6002,PDX-WD,2014,Oct,156.490625
6003,PDX-WD,2014,Nov,138.759375
6004,PDX-WD,2014,Dec,135.8393881453155
5981,PDX-WD,2013,Jan,112.95817490494296
5982,PDX-WD,2013,Feb,118.24761904761905
5983,PDX-WD,2013,Mar,132.0236220472441
5984,PDX-WD,2013,Apr,121.8
5985,PDX-WD,2013,May,141.15642458100558
5986,PDX-WD,2013,Jun,208.71212121212122
5987,PDX-WD,2013,Jul,265.55791505791507
5988,PDX-WD,2013,Aug,257.62689393939394
